nom,email,telephone,adresse,code_insee,site_web
Espace conseil France Rénov' - Millau,info.energie@parc-grands-causses.fr,"[{""valeur"": ""05 65 61 43 51"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Syndicat mixte du Parc naturel régional des Grands Causses"", ""complement2"": ""Guichet Rénov'Occitanie des Parcs naturel régionaux des Grands Causses et de l'Aubrac (partie Grands Causses)"", ""numero_voie"": ""71 boulevard de l'Ayrolle"", ""service_distribution"": """", ""code_postal"": ""12100"", ""nom_commune"": ""Millau"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""3.076738"", ""latitude"": ""44.096294""}]",12145,"[{""libelle"": """", ""valeur"": ""https://www.parc-grands-causses.fr/le-service-de-renovation-energetique""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Dinan,infoenergie@dinan-agglomeration.fr,"[{""valeur"": ""02 96 87 42 44"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Service de Dinan Agglomération"", ""complement2"": """", ""numero_voie"": ""8 boulevard Simone-Veil"", ""service_distribution"": """", ""code_postal"": ""22100"", ""nom_commune"": ""Dinan"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-2.058462"", ""latitude"": ""48.455631""}]",22050,"[{""libelle"": """", ""valeur"": ""https://www.dinan-agglomeration.fr/au-quotidien/habitat-et-logement/adapter-ou-renover-un-logement/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Corte,contact@cpie-centrecorse.fr,"[{""valeur"": ""04 95 72 13 25"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""CPIE A Rinascita - Secteur Centre et Est Corse"", ""complement2"": ""ORELI"", ""numero_voie"": ""4 rue du Vieux-Marché"", ""service_distribution"": """", ""code_postal"": ""20250"", ""nom_commune"": ""Corte"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""9.14938"", ""latitude"": ""42.30487""}]",2B096,"[{""libelle"": """", ""valeur"": ""http://cpie-centrecorse.fr/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Redon,ddev.urbain@redon-agglomeration.bzh,"[{""valeur"": ""02 99 72 16 06"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Maison de l'habitat"", ""complement2"": """", ""numero_voie"": ""66 rue des Douves"", ""service_distribution"": """", ""code_postal"": ""35600"", ""nom_commune"": ""Redon"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-2.086578"", ""latitude"": ""47.64952""}]",35236,"[{""libelle"": """", ""valeur"": ""https://www.redon-agglomeration.bzh/maison-habitat""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Gironde-sur-Dropt,contact-plateforme@siphem.fr,"[{""valeur"": ""05 56 61 20 75"", ""description"": ""Accueil téléphonique Lundi : 13h30 - 16h30. Mardi au jeudi : de 9h00 à 12h30 et de 13h30 à 16h30. Vendredi : 9h00 à 12h30.""}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""SIPHEM"", ""complement2"": """", ""numero_voie"": ""47 avenue du Général-de-Gaulle"", ""service_distribution"": """", ""code_postal"": ""33190"", ""nom_commune"": ""Gironde-sur-Dropt"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-0.091345"", ""latitude"": ""44.583998""}]",33187,"[{""libelle"": """", ""valeur"": ""https://siphem.fr/renover-mon-logement/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Noirmoutier-en-L'Île,habitat@iledenoirmoutier.org,"[{""valeur"": ""02 51 35 89 89"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Communauté de Communes de l'Ile de Noirmoutier"", ""complement2"": """", ""numero_voie"": ""Rue de la Prée-au-Duc"", ""service_distribution"": """", ""code_postal"": ""85330"", ""nom_commune"": ""Noirmoutier-en-l'Île"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-2.247938"", ""latitude"": ""47.000581""}]",85163,"[{""libelle"": """", ""valeur"": ""https://www.cdc-iledenoirmoutier.com/logement-habitat/renover-et-adapter-son-habitat""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Criquetot-l'Esneval,maisonduterritoire-criquetot@lehavremetro.fr,"[{""valeur"": ""02 35 27 27 00"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": ""Maison France Service"", ""numero_voie"": ""28 route de Vergetot"", ""service_distribution"": """", ""code_postal"": ""76280"", ""nom_commune"": ""Criquetot-l'Esneval"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""0.267776"", ""latitude"": ""49.640785""}]",76196,"[{""libelle"": """", ""valeur"": ""https://www.lehavreseinemetropole.fr/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Entrange,f.services@cc-ce.com,"[{""valeur"": ""03 82 54 95 90"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": ""France Services Entrange"", ""numero_voie"": ""22 rue du Silo"", ""service_distribution"": """", ""code_postal"": ""57330"", ""nom_commune"": ""Entrange"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""6.131667"", ""latitude"": ""49.415590""}]",57194,"[{""libelle"": """", ""valeur"": ""https://www.ccce.fr/france-services/""}]"
Espace conseil France Rénov' - Alès,habitat@alesagglo.fr,"[{""valeur"": ""04 66 86 64 20"", ""description"": ""Accueil téléphonique de 8h30 à 12h et de 13h30 à 17h.""}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Espace Conseil France Rénov' d'Alès Agglomération"", ""complement2"": ""Mairie Prim - Service Habitat et Logement"", ""numero_voie"": ""2 rue Michelet"", ""service_distribution"": """", ""code_postal"": ""30100"", ""nom_commune"": ""Alès"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""4.08121"", ""latitude"": ""44.124576""}]",30007,"[{""libelle"": """", ""valeur"": ""https://www.ales.fr""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Belberaud,renoval@soleval.org,"[{""valeur"": ""05 61 73 38 81"", ""description"": ""Permanences téléphoniques du lundi au jeudi, 9h30-12h30 / 13h30-17h30, le vendredi, 9h30-13h30.""}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Centre de l'Astel"", ""complement2"": ""Guichet Rénov'Occitanie du Sicoval"", ""numero_voie"": ""7 rue de Pierre Grat"", ""service_distribution"": """", ""code_postal"": ""31450"", ""nom_commune"": ""Belberaud"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""1.55587"", ""latitude"": ""43.504761""}]",31057,"[{""libelle"": """", ""valeur"": ""https://www.soleval.org/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Saumur,guichet.unique.habitat@saumurvaldeloire.fr,"[{""valeur"": ""02 41 40 45 51"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": ""Guichet unique de l'habitat"", ""numero_voie"": ""11 rue du Marechal-Leclerc"", ""service_distribution"": """", ""code_postal"": ""49400"", ""nom_commune"": ""Saumur"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""0.082332"", ""latitude"": ""47.256271""}]",49328,"[{""libelle"": """", ""valeur"": ""https://www.saumurvaldeloire.fr/infos-demarches/amenagement/habitat""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - La Tour-d'Aigues,renov-habitat@cotelub.fr,"[{""valeur"": ""04 90 07 48 12"", ""description"": ""Permanence téléphonique du lundi de 14h à 17h et du mardi au vendredi de 9h à 12h et de 14h à 17h.""}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": ""COTELUB"", ""numero_voie"": ""128 Chemin Des-Vieilles-Vignes"", ""service_distribution"": """", ""code_postal"": ""84240"", ""nom_commune"": ""La Tour-d'Aigues"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""5.540168"", ""latitude"": ""43.723475""}]",84133,"[{""libelle"": """", ""valeur"": ""https://www.cotelub.fr/transition-energetique/accompagnement-pour-la-renovation-de-votre-logement""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Poix-Terron,emmanuelle.thiry@lescretes.fr,"[{""valeur"": ""03 24 35 22 22"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""Rue Prairie"", ""service_distribution"": """", ""code_postal"": ""08430"", ""nom_commune"": ""Poix-Terron"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""4.641173"", ""latitude"": ""49.651""}]",08341,"[{""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Cayenne,conseils@aquaa.fr,"[{""valeur"": ""05 94 29 21 57"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""AQUAA"", ""complement2"": """", ""numero_voie"": ""13 avenue Léopold-Heder"", ""service_distribution"": """", ""code_postal"": ""97300"", ""nom_commune"": ""Cayenne"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-52.332643"", ""latitude"": ""4.941329""}]",97302,"[{""libelle"": """", ""valeur"": ""https://www.aquaa.fr/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Douai,monprojetlogement@douaisis-agglo.com,"[{""valeur"": ""03 27 99 78 90"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Douaisis Agglo"", ""complement2"": """", ""numero_voie"": ""746 rue Jean-Perrin"", ""service_distribution"": """", ""code_postal"": ""59500"", ""nom_commune"": ""Douai"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""3.102187"", ""latitude"": ""50.397198""}]",59178,"[{""libelle"": """", ""valeur"": ""https://www.douaisis-agglo.com/services/habitat/aides-a-la-rehabilitation-de-logements-prives""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Nantes,monprojetrenov@espace-france-renov.fr,"[{""valeur"": ""02 40 89 30 15"", ""description"": ""Permanence téléphonique du lundi au vendredi de 9h00 à 18h00.""}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Nantes Métropole"", ""complement2"": ""Maison de l'habitant"", ""numero_voie"": ""12 rue Président-Herriot"", ""service_distribution"": """", ""code_postal"": ""44000"", ""nom_commune"": ""Nantes"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-1.560502"", ""latitude"": ""47.218882""}]",44109,"[{""libelle"": """", ""valeur"": ""https://alisee.espace-france-renov.fr""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Mende,contact.adil48@orange.fr;contact@adil48.org,"[{""valeur"": ""04 66 49 36 65"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""ADIL de la Lozère"", ""complement2"": ""Les CLEFS de l'habitat lozérien"", ""numero_voie"": ""12 bis avenue Foch"", ""service_distribution"": """", ""code_postal"": ""48000"", ""nom_commune"": ""Mende"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""3.470266"", ""latitude"": ""44.528223""}]",48095,"[{""libelle"": """", ""valeur"": ""https://www.adil48.org/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Le Mans,contact@sure-paysdumans.fr,"[{""valeur"": ""02 55 44 10 10"", ""description"": ""Accueil téléphonique du lundi au vendredi de 8h30 à 17h30.""}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Service Unique pour la Rénovation Energétique des Logements du Pays du Mans"", ""complement2"": ""Sûre"", ""numero_voie"": ""9 rue du 33ème mobiles"", ""service_distribution"": """", ""code_postal"": ""72000"", ""nom_commune"": ""Le Mans"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""0.201339"", ""latitude"": ""48.006133""}]",72181,"[{""libelle"": """", ""valeur"": ""https://www.paysdumans.fr/energie-et-climat/renovation-energetique-logements-sure/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Carcassonne - Rue de Verdun,preau@carcassonne-agglo.fr,"[{""valeur"": ""04 68 10 56 53"", ""description"": ""Permanence téléphonique le Mardi et le jeudi de 9h à 12h.""}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": ""Guichet Rénov'Occitanie Le PRéAU"", ""numero_voie"": ""84 rue de Verdun"", ""service_distribution"": """", ""code_postal"": ""11000"", ""nom_commune"": ""Carcassonne"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.349334"", ""latitude"": ""43.212652""}]",11069,"[{""libelle"": """", ""valeur"": ""https://www.carcassonne-agglo.fr/mon-quotidien/ameliorer-mon-logement/preau/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Langres,renovation-energetique@pays-langres.fr,"[{""valeur"": ""06 76 45 55 70"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Soliha 52"", ""complement2"": ""Habitat et Développement"", ""numero_voie"": ""200 rue du Caporal Arty"", ""service_distribution"": """", ""code_postal"": ""52200"", ""nom_commune"": ""Langres"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""5.33204"", ""latitude"": ""47.852""}]",52269,"[{""libelle"": """", ""valeur"": ""http://www.pays-langres.fr/renoenerhabitat/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Herlin-le-Sec,Ecfr-ternois@inhari.fr,"[{""valeur"": ""06 12 65 77 22"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Espace Conseil France rénov' Ternois"", ""complement2"": ""Parc des Moulins"", ""numero_voie"": ""400 rue Maisnil"", ""service_distribution"": """", ""code_postal"": ""62130"", ""nom_commune"": ""Herlin-le-Sec"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.335600"", ""latitude"": ""50.362028""}]",62436,"[{""libelle"": """", ""valeur"": ""https://www.inhari.fr/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Saint-Brieuc,infohabitat@sbaa.fr,"[{""valeur"": ""02 96 77 30 70"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Centre Inter Administratif Bât.B"", ""complement2"": ""Espace Info Habitat"", ""numero_voie"": ""5 rue du 71ème Régiment d'Infanterie"", ""service_distribution"": """", ""code_postal"": ""22000"", ""nom_commune"": ""Saint-Brieuc"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-2.763536"", ""latitude"": ""48.511417""}]",22278,"[{""libelle"": """", ""valeur"": ""https://infohabitat.sbaa.fr/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Albert,habitat@paysducoquelicot.com,"[{""valeur"": ""03 64 62 10 56"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Pays du Coquelicot"", ""complement2"": ""Info Habitat"", ""numero_voie"": ""6 rue Emile-Zola"", ""service_distribution"": """", ""code_postal"": ""80300"", ""nom_commune"": ""Albert"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.645182"", ""latitude"": ""50.004562""}]",80016,"[{""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Saint-Nazaire,amelioration-habitat@saintnazaireagglo.fr,"[{""valeur"": ""02 51 76 10 00"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""CA  de la Région Nazairienne et de l'Estuaire"", ""complement2"": """", ""numero_voie"": ""4 avenue du Commandant-l'Herminier"", ""service_distribution"": """", ""code_postal"": ""44600"", ""nom_commune"": ""Saint-Nazaire"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-2.212411"", ""latitude"": ""47.285748""}]",44184,"[{""libelle"": """", ""valeur"": ""https://www.ecorenove-carene.fr/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Bain-de-Bretagne,erh@alec-vallonsdevilaine.fr,"[{""valeur"": ""02 99 57 02 20"", ""description"": ""Du lundi au vendredi de 8h à 19h et le samedi de 9h à 12h.""}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""Allée de l'Ille"", ""service_distribution"": """", ""code_postal"": ""35470"", ""nom_commune"": ""Bain-de-Bretagne"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""1.686013"", ""latitude"": ""47.852705""}]",35012,"[{""libelle"": """", ""valeur"": ""https://www.bretagneportedeloire.fr/espace-renov-habitat-2/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Annecy,jecorenove@soliha.fr,"[{""valeur"": ""04 50 09 99 32"", ""description"": ""Du Lundi au Vendredi : de 08h30 à 12h30 et de 13h30 à 18h00""}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""J’éco rénove mon logement – Grand Annecy"", ""complement2"": """", ""numero_voie"": ""70 avenue de France"", ""service_distribution"": """", ""code_postal"": ""74000"", ""nom_commune"": ""Annecy"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""6.133788"", ""latitude"": ""45.916203""}]",74010,"[{""libelle"": """", ""valeur"": ""https://hautesavoie.auvergnerhonealpes.soliha.fr/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Bras-sur-Meuse,habitat@pays-de-verdun.fr,"[{""valeur"": ""03 72 61 05 86"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""ENORAH (55)"", ""complement2"": ""Pays de Verdun"", ""numero_voie"": ""3 place de la Mairie"", ""service_distribution"": """", ""code_postal"": ""55100"", ""nom_commune"": ""Bras-sur-Meuse"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""5.377144"", ""latitude"": ""49.210119""}]",55073,"[{""libelle"": """", ""valeur"": ""https://www.bras-sur-meuse.fr/renovation-energetique-de-l-habitat_fr.html""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Quimperlé,energie-habitat@quimperle-co.bzh,"[{""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Service de rénovation énergétique de l'habitat"", ""complement2"": ""Maison de l’Économie"", ""numero_voie"": ""34 Rue Ferdinand-Buisson"", ""service_distribution"": """", ""code_postal"": ""29300"", ""nom_commune"": ""Quimperlé"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-3.59157"", ""latitude"": ""47.870638""}]",29233,"[{""libelle"": """", ""valeur"": ""https://www.quimperle-communaute.bzh/vivre-ici/habitat/ameliorer-son-logement-opah-3-2/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
Espace conseil France Rénov' - Epernay,contact@maison-habitat-epernay.fr,"[{""valeur"": ""03 26 54 00 37"", ""description"": """"}, {""valeur"": ""0 808 800 700"", ""description"": ""Conseillers France Rénov', spécialisés en travaux de rénovation de l'habitat .  Du lundi au vendredi de 9h à 18h. Service gratuit + coût d'un appel. Munissez-vous de votre dernier avis d’imposition.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Maison de l'habitat du Pays d'Epernay - Terres de Champagne et Pays de Brie et Champagne (51)"", ""complement2"": """", ""numero_voie"": ""2 rue du Colonel Pierre Servagnat"", ""service_distribution"": """", ""code_postal"": ""51200"", ""nom_commune"": ""Epernay"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""3.956175"", ""latitude"": ""49.043365""}]",51230,"[{""libelle"": """", ""valeur"": ""https://www.maison-habitat-epernay.fr/""}, {""libelle"": """", ""valeur"": ""https://france-renov.gouv.fr/preparer-projet/trouver-conseiller""}]"
